kind,metric,thing,ts,val
network,in_15m,Parsely,2017-07-14 03:55:00,1830
network,in_15m,Parsely,2017-07-14 20:10:00,2239
network,in_15m,Parsely,2017-07-14 21:15:00,2538
network,in_15m,Parsely,2017-07-14 11:10:00,1719
network,in_15m,Parsely,2017-07-14 13:00:00,1712
network,in_15m,Parsely,2017-07-14 19:00:00,2545
network,in_15m,Parsely,2017-07-14 11:15:00,1614
network,in_15m,Parsely,2017-07-14 04:50:00,2144
network,in_15m,Parsely,2017-07-14 13:30:00,1638
network,in_15m,Parsely,2017-07-14 09:10:00,1667
network,in_15m,Parsely,2017-07-14 22:05:00,2360
network,in_15m,Parsely,2017-07-14 09:15:00,1956
network,in_15m,Parsely,2017-07-14 22:15:00,2152
network,in_15m,Parsely,2017-07-14 10:05:00,1801
network,in_15m,Parsely,2017-07-14 22:10:00,2532
network,in_15m,Parsely,2017-07-14 16:20:00,1639
network,in_15m,Parsely,2017-07-14 23:55:00,2650
network,in_15m,Parsely,2017-07-14 15:10:00,1696
network,in_15m,Parsely,2017-07-14 18:50:00,1763
network,in_15m,Parsely,2017-07-14 19:35:00,2608
network,in_15m,Parsely,2017-07-14 21:45:00,2380
network,in_15m,Parsely,2017-07-14 18:55:00,2305
network,in_15m,Parsely,2017-07-14 21:40:00,2192
network,in_15m,Parsely,2017-07-14 04:55:00,2020
network,in_15m,Parsely,2017-07-15 02:30:00,2357
network,in_15m,Parsely,2017-07-15 10:25:00,2245
network,in_15m,Parsely,2017-07-15 02:35:00,2547
network,in_15m,Parsely,2017-07-15 11:20:00,2249
network,in_15m,Parsely,2017-07-15 12:40:00,2173
network,in_15m,Parsely,2017-07-15 00:05:00,2304
network,in_15m,Parsely,2017-07-15 06:20:00,2188
network,in_15m,Parsely,2017-07-15 11:25:00,2514
network,in_15m,Parsely,2017-07-15 06:25:00,2080
network,in_15m,Parsely,2017-07-15 00:00:00,2719
network,in_15m,Parsely,2017-07-15 10:50:00,2290
network,in_15m,Parsely,2017-07-15 03:40:00,2539
network,in_15m,Parsely,2017-07-15 10:55:00,2297
network,in_15m,Parsely,2017-07-15 04:40:00,2803
network,in_15m,Parsely,2017-07-15 01:35:00,2893
network,in_15m,Parsely,2017-07-15 01:30:00,2793
network,in_15m,Parsely,2017-07-15 07:10:00,2437
network,in_15m,Parsely,2017-07-15 07:15:00,2239
network,in_15m,Parsely,2017-07-15 09:05:00,2431
network,in_15m,Parsely,2017-07-15 13:35:00,2305
network,in_15m,Parsely,2017-07-15 09:00:00,2161
network,in_15m,Parsely,2017-07-15 07:25:00,2438
network,in_15m,Parsely,2017-07-15 11:30:00,2185
network,in_15m,Parsely,2017-07-15 15:15:00,1900
network,in_15m,Parsely,2017-07-15 10:00:00,2342
network,in_15m,Parsely,2017-07-15 00:10:00,2742
network,in_15m,Parsely,2017-07-15 13:05:00,1869
network,in_15m,Parsely,2017-07-15 15:20:00,1845
network,in_15m,Parsely,2017-07-15 00:15:00,2318
network,in_15m,Parsely,2017-07-15 15:25:00,1818
network,in_15m,Parsely,2017-07-15 12:45:00,2090
network,in_15m,Parsely,2017-07-15 02:45:00,3235
network,in_15m,Parsely,2017-07-15 10:40:00,2275
network,in_15m,Parsely,2017-07-15 02:40:00,2537
network,in_15m,Parsely,2017-07-15 10:45:00,2307
network,in_15m,Parsely,2017-07-15 12:35:00,2069
network,in_15m,Parsely,2017-07-15 05:15:00,2634
network,in_15m,Parsely,2017-07-15 01:25:00,2173
network,in_15m,Parsely,2017-07-15 10:20:00,2547
network,in_15m,Parsely,2017-07-15 12:30:00,2014
network,in_15m,Parsely,2017-07-15 01:20:00,2576
network,in_15m,Parsely,2017-07-15 05:10:00,2838
network,in_15m,Parsely,2017-07-15 14:10:00,2010
network,in_15m,Parsely,2017-07-15 07:00:00,2259
network,in_15m,Parsely,2017-07-15 08:40:00,2337
network,in_15m,Parsely,2017-07-15 14:15:00,1894
network,in_15m,Parsely,2017-07-15 08:45:00,2194
network,in_15m,Parsely,2017-07-15 07:05:00,2128
network,in_15m,Parsely,2017-07-15 05:20:00,3257
network,in_15m,Parsely,2017-07-15 12:25:00,1976
network,in_15m,Parsely,2017-07-15 14:20:00,2122
network,in_15m,Parsely,2017-07-15 05:50:00,2331
network,in_15m,Parsely,2017-07-15 13:10:00,2305
network,in_15m,Parsely,2017-07-15 03:45:00,2735
network,in_15m,Parsely,2017-07-15 00:30:00,2752
network,in_15m,Parsely,2017-07-15 11:45:00,1905
network,in_15m,Parsely,2017-07-15 02:55:00,2755
network,in_15m,Parsely,2017-07-15 03:35:00,2456
network,in_15m,Parsely,2017-07-15 02:50:00,2187
network,in_15m,Parsely,2017-07-15 05:00:00,2851
network,in_15m,Parsely,2017-07-15 01:10:00,2826
network,in_15m,Parsely,2017-07-15 05:05:00,2812
network,in_15m,Parsely,2017-07-15 01:15:00,2472
network,in_15m,Parsely,2017-07-15 04:25:00,2654
network,in_15m,Parsely,2017-07-15 14:00:00,2034
network,in_15m,Parsely,2017-07-15 04:20:00,2830
network,in_15m,Parsely,2017-07-15 14:05:00,2057
network,in_15m,Parsely,2017-07-15 08:55:00,2613
network,in_15m,Parsely,2017-07-15 07:35:00,2276
network,in_15m,Parsely,2017-07-15 00:35:00,2570
network,in_15m,Parsely,2017-07-15 08:50:00,2383
network,in_15m,Parsely,2017-07-15 07:30:00,2064
network,in_15m,Parsely,2017-07-15 06:35:00,2298
network,in_15m,Parsely,2017-07-15 06:30:00,2215
network,in_15m,Parsely,2017-07-15 01:05:00,2284
network,in_15m,Parsely,2017-07-15 04:45:00,3018
network,in_15m,Parsely,2017-07-15 01:00:00,2500
network,in_15m,Parsely,2017-07-15 15:05:00,2088
network,in_15m,Parsely,2017-07-15 15:00:00,1995
network,in_15m,Parsely,2017-07-15 09:55:00,2397
network,in_15m,Parsely,2017-07-15 11:55:00,2060
network,in_15m,Parsely,2017-07-15 11:50:00,1980
network,in_15m,Parsely,2017-07-15 09:50:00,2357
network,in_15m,Parsely,2017-07-15 05:25:00,2623
network,in_15m,Parsely,2017-07-15 12:10:00,2070
network,in_15m,Parsely,2017-07-15 11:35:00,2426
network,in_15m,Parsely,2017-07-15 04:35:00,2850
network,in_15m,Parsely,2017-07-15 04:30:00,2755
network,in_15m,Parsely,2017-07-15 05:30:00,2796
network,in_15m,Parsely,2017-07-15 03:15:00,2815
network,in_15m,Parsely,2017-07-15 08:20:00,2290
network,in_15m,Parsely,2017-07-15 14:35:00,2116
network,in_15m,Parsely,2017-07-15 08:25:00,2333
network,in_15m,Parsely,2017-07-15 03:10:00,2737
network,in_15m,Parsely,2017-07-15 14:30:00,2008
network,in_15m,Parsely,2017-07-15 06:40:00,2070
network,in_15m,Parsely,2017-07-15 06:45:00,2084
network,in_15m,Parsely,2017-07-15 05:35:00,2124
network,in_15m,Parsely,2017-07-15 12:05:00,2043
network,in_15m,Parsely,2017-07-15 12:00:00,2184
network,in_15m,Parsely,2017-07-15 13:55:00,1878
network,in_15m,Parsely,2017-07-15 14:25:00,2272
network,in_15m,Parsely,2017-07-15 09:40:00,2511
network,in_15m,Parsely,2017-07-15 09:45:00,1940
network,in_15m,Parsely,2017-07-15 13:50:00,2473
network,in_15m,Parsely,2017-07-15 00:40:00,2184
network,in_15m,Parsely,2017-07-15 00:45:00,2542
network,in_15m,Parsely,2017-07-15 04:00:00,3046
network,in_15m,Parsely,2017-07-15 04:05:00,2889
network,in_15m,Parsely,2017-07-15 10:15:00,2605
network,in_15m,Parsely,2017-07-15 08:30:00,2371
network,in_15m,Parsely,2017-07-15 03:05:00,2737
network,in_15m,Parsely,2017-07-15 10:10:00,2493
network,in_15m,Parsely,2017-07-15 03:00:00,2899
network,in_15m,Parsely,2017-07-15 08:35:00,2503
network,in_15m,Parsely,2017-07-15 15:40:00,817
network,in_15m,Parsely,2017-07-15 06:50:00,2297
network,in_15m,Parsely,2017-07-15 12:15:00,1960
network,in_15m,Parsely,2017-07-15 06:55:00,2414
network,in_15m,Parsely,2017-07-15 07:55:00,2161
network,in_15m,Parsely,2017-07-15 07:50:00,2440
network,in_15m,Parsely,2017-07-15 00:55:00,2589
network,in_15m,Parsely,2017-07-15 00:50:00,2034
network,in_15m,Parsely,2017-07-15 13:15:00,1856
network,in_15m,Parsely,2017-07-15 08:05:00,2326
network,in_15m,Parsely,2017-07-15 08:00:00,2036
network,in_15m,Parsely,2017-07-15 02:00:00,2404
network,in_15m,Parsely,2017-07-15 13:40:00,2075
network,in_15m,Parsely,2017-07-15 02:05:00,2413
network,in_15m,Parsely,2017-07-15 13:45:00,1824
network,in_15m,Parsely,2017-07-15 09:35:00,2191
network,in_15m,Parsely,2017-07-15 09:30:00,2254
network,in_15m,Parsely,2017-07-15 05:45:00,2129
network,in_15m,Parsely,2017-07-15 04:15:00,2896
network,in_15m,Parsely,2017-07-15 03:30:00,2930
network,in_15m,Parsely,2017-07-15 04:10:00,2580
network,in_15m,Parsely,2017-07-15 05:55:00,2582
network,in_15m,Parsely,2017-07-15 07:20:00,1927
network,in_15m,Parsely,2017-07-15 14:55:00,2047
network,in_15m,Parsely,2017-07-15 05:40:00,2323
network,in_15m,Parsely,2017-07-15 07:45:00,2240
network,in_15m,Parsely,2017-07-15 14:50:00,1825
network,in_15m,Parsely,2017-07-15 07:40:00,2332
network,in_15m,Parsely,2017-07-15 11:40:00,1966
network,in_15m,Parsely,2017-07-15 00:20:00,2690
network,in_15m,Parsely,2017-07-15 00:25:00,2353
network,in_15m,Parsely,2017-07-15 06:05:00,2334
network,in_15m,Parsely,2017-07-15 01:55:00,2416
network,in_15m,Parsely,2017-07-15 06:00:00,2482
network,in_15m,Parsely,2017-07-15 01:50:00,1956
network,in_15m,Parsely,2017-07-15 08:10:00,2241
network,in_15m,Parsely,2017-07-15 03:25:00,2751
network,in_15m,Parsely,2017-07-15 03:20:00,2697
network,in_15m,Parsely,2017-07-15 08:15:00,2169
network,in_15m,Parsely,2017-07-15 11:00:00,2234
network,in_15m,Parsely,2017-07-15 02:10:00,2371
network,in_15m,Parsely,2017-07-15 11:05:00,2383
network,in_15m,Parsely,2017-07-15 02:15:00,2722
network,in_15m,Parsely,2017-07-15 09:25:00,2387
network,in_15m,Parsely,2017-07-15 09:20:00,2352
network,in_15m,Parsely,2017-07-15 15:35:00,2156
network,in_15m,Parsely,2017-07-15 10:30:00,2541
network,in_15m,Parsely,2017-07-15 10:35:00,2489
network,in_15m,Parsely,2017-07-15 12:20:00,2152
network,in_15m,Parsely,2017-07-15 15:30:00,1997
network,in_15m,Parsely,2017-07-15 14:45:00,2223
network,in_15m,Parsely,2017-07-15 14:40:00,1876
network,in_15m,Parsely,2017-07-15 13:20:00,1918
network,in_15m,Parsely,2017-07-15 02:25:00,2558
network,in_15m,Parsely,2017-07-15 13:25:00,1785
network,in_15m,Parsely,2017-07-15 02:20:00,2742
network,in_15m,Parsely,2017-07-15 01:40:00,2229
network,in_15m,Parsely,2017-07-15 12:55:00,2041
network,in_15m,Parsely,2017-07-15 06:15:00,2134
network,in_15m,Parsely,2017-07-15 01:45:00,2687
network,in_15m,Parsely,2017-07-15 06:10:00,2076
network,in_15m,Parsely,2017-07-15 12:50:00,2059
network,in_15m,Parsely,2017-07-15 03:50:00,2682
network,in_15m,Parsely,2017-07-15 03:55:00,2471
network,in_15m,Parsely,2017-07-15 11:10:00,2232
network,in_15m,Parsely,2017-07-15 13:00:00,1981
network,in_15m,Parsely,2017-07-15 11:15:00,2427
network,in_15m,Parsely,2017-07-15 04:50:00,3018
network,in_15m,Parsely,2017-07-15 13:30:00,2373
network,in_15m,Parsely,2017-07-15 09:10:00,2377
network,in_15m,Parsely,2017-07-15 09:15:00,2441
network,in_15m,Parsely,2017-07-15 10:05:00,2407
network,in_15m,Parsely,2017-07-15 15:10:00,1914
network,in_15m,Parsely,2017-07-15 04:55:00,2804
network,in_1m,Parsely,2017-07-12 02:30:00,685492
network,in_1m,Parsely,2017-07-12 10:25:00,360801
network,in_1m,Parsely,2017-07-12 16:50:00,840016
network,in_1m,Parsely,2017-07-12 20:00:00,842346
network,in_1m,Parsely,2017-07-12 02:35:00,691012
network,in_1m,Parsely,2017-07-12 11:20:00,476370
network,in_1m,Parsely,2017-07-12 12:40:00,639357
network,in_1m,Parsely,2017-07-12 00:05:00,656103
network,in_1m,Parsely,2017-07-12 06:20:00,328891
network,in_1m,Parsely,2017-07-12 11:25:00,493424
network,in_1m,Parsely,2017-07-12 06:25:00,320298
network,in_1m,Parsely,2017-07-12 00:00:00,556171
network,in_1m,Parsely,2017-07-12 10:50:00,409571
network,in_1m,Parsely,2017-07-12 03:40:00,537696
network,in_1m,Parsely,2017-07-12 10:55:00,423239
network,in_1m,Parsely,2017-07-12 16:55:00,832890
network,in_1m,Parsely,2017-07-12 04:40:00,459224
network,in_1m,Parsely,2017-07-12 01:35:00,700772
network,in_1m,Parsely,2017-07-12 19:05:00,818200
network,in_1m,Parsely,2017-07-12 01:30:00,695167
network,in_1m,Parsely,2017-07-12 07:10:00,281143
network,in_1m,Parsely,2017-07-12 19:55:00,870454
network,in_1m,Parsely,2017-07-12 07:15:00,277434
network,in_1m,Parsely,2017-07-12 09:05:00,257428
network,in_1m,Parsely,2017-07-12 13:35:00,715860
network,in_1m,Parsely,2017-07-12 09:00:00,256064
network,in_1m,Parsely,2017-07-12 20:05:00,862829
network,in_1m,Parsely,2017-07-12 07:25:00,267425
network,in_1m,Parsely,2017-07-12 19:50:00,888050
network,in_1m,Parsely,2017-07-12 23:45:00,694103
network,in_1m,Parsely,2017-07-12 18:40:00,825890
network,in_1m,Parsely,2017-07-12 18:45:00,829577
network,in_1m,Parsely,2017-07-12 11:30:00,500334
network,in_1m,Parsely,2017-07-12 18:25:00,822520
network,in_1m,Parsely,2017-07-12 15:15:00,788837
network,in_1m,Parsely,2017-07-12 16:30:00,842544
network,in_1m,Parsely,2017-07-12 10:00:00,312315
network,in_1m,Parsely,2017-07-12 00:10:00,666373
network,in_1m,Parsely,2017-07-12 13:05:00,665683
network,in_1m,Parsely,2017-07-12 15:20:00,799081
network,in_1m,Parsely,2017-07-12 00:15:00,653053
network,in_1m,Parsely,2017-07-12 15:25:00,808038
network,in_1m,Parsely,2017-07-12 12:45:00,645612
network,in_1m,Parsely,2017-07-12 02:45:00,675044
network,in_1m,Parsely,2017-07-12 23:30:00,688281
network,in_1m,Parsely,2017-07-12 10:40:00,388796
network,in_1m,Parsely,2017-07-12 22:35:00,727402
network,in_1m,Parsely,2017-07-12 23:35:00,683579
network,in_1m,Parsely,2017-07-12 02:40:00,679604
network,in_1m,Parsely,2017-07-12 10:45:00,399512
network,in_1m,Parsely,2017-07-12 12:35:00,625308
network,in_1m,Parsely,2017-07-12 05:15:00,408556
network,in_1m,Parsely,2017-07-12 01:25:00,702025
network,in_1m,Parsely,2017-07-12 10:20:00,356193
network,in_1m,Parsely,2017-07-12 12:30:00,617191
network,in_1m,Parsely,2017-07-12 01:20:00,680942
network,in_1m,Parsely,2017-07-12 05:10:00,418759
network,in_1m,Parsely,2017-07-12 17:55:00,808911
network,in_1m,Parsely,2017-07-12 14:10:00,737757
network,in_1m,Parsely,2017-07-12 07:00:00,289047
network,in_1m,Parsely,2017-07-12 08:40:00,251071
network,in_1m,Parsely,2017-07-12 14:15:00,745251
network,in_1m,Parsely,2017-07-12 22:30:00,720127
network,in_1m,Parsely,2017-07-12 08:45:00,253640
network,in_1m,Parsely,2017-07-12 07:05:00,287313
network,in_1m,Parsely,2017-07-12 05:20:00,402048
network,in_1m,Parsely,2017-07-12 12:25:00,613811
network,in_1m,Parsely,2017-07-12 16:35:00,845531
network,in_1m,Parsely,2017-07-12 14:20:00,742543
network,in_1m,Parsely,2017-07-12 05:50:00,360596
network,in_1m,Parsely,2017-07-12 13:10:00,686880
network,in_1m,Parsely,2017-07-12 16:25:00,840276
network,in_1m,Parsely,2017-07-12 03:45:00,525784
network,in_1m,Parsely,2017-07-12 00:30:00,673322
network,in_1m,Parsely,2017-07-12 20:25:00,879495
network,in_1m,Parsely,2017-07-12 11:45:00,534598
network,in_1m,Parsely,2017-07-12 19:45:00,869487
network,in_1m,Parsely,2017-07-12 22:45:00,715183
network,in_1m,Parsely,2017-07-12 02:55:00,629113
network,in_1m,Parsely,2017-07-12 03:35:00,546687
network,in_1m,Parsely,2017-07-12 02:50:00,661791
network,in_1m,Parsely,2017-07-12 22:40:00,721127
network,in_1m,Parsely,2017-07-12 05:00:00,427084
network,in_1m,Parsely,2017-07-12 17:35:00,813716
network,in_1m,Parsely,2017-07-12 16:15:00,835636
network,in_1m,Parsely,2017-07-12 01:10:00,683181
network,in_1m,Parsely,2017-07-12 05:05:00,415360
network,in_1m,Parsely,2017-07-12 01:15:00,688450
network,in_1m,Parsely,2017-07-12 16:10:00,828408
network,in_1m,Parsely,2017-07-12 04:25:00,490915
network,in_1m,Parsely,2017-07-12 21:10:00,835740
network,in_1m,Parsely,2017-07-12 14:00:00,703055
network,in_1m,Parsely,2017-07-12 19:20:00,830847
network,in_1m,Parsely,2017-07-12 04:20:00,497484
network,in_1m,Parsely,2017-07-12 14:05:00,718418
network,in_1m,Parsely,2017-07-12 08:55:00,253349
network,in_1m,Parsely,2017-07-12 07:35:00,264490
network,in_1m,Parsely,2017-07-12 00:35:00,670806
network,in_1m,Parsely,2017-07-12 08:50:00,251655
network,in_1m,Parsely,2017-07-12 07:30:00,266650
network,in_1m,Parsely,2017-07-12 06:35:00,308764
network,in_1m,Parsely,2017-07-12 16:45:00,841022
network,in_1m,Parsely,2017-07-12 06:30:00,314358
network,in_1m,Parsely,2017-07-12 23:40:00,686029
network,in_1m,Parsely,2017-07-12 01:05:00,675225
network,in_1m,Parsely,2017-07-12 04:45:00,447649
network,in_1m,Parsely,2017-07-12 01:00:00,665244
network,in_1m,Parsely,2017-07-12 15:05:00,766841
network,in_1m,Parsely,2017-07-12 15:00:00,748890
network,in_1m,Parsely,2017-07-12 22:50:00,717624
network,in_1m,Parsely,2017-07-12 09:55:00,307064
network,in_1m,Parsely,2017-07-12 11:55:00,545393
network,in_1m,Parsely,2017-07-12 22:55:00,706524
network,in_1m,Parsely,2017-07-12 11:50:00,536994
network,in_1m,Parsely,2017-07-12 09:50:00,301033
network,in_1m,Parsely,2017-07-12 05:25:00,394528
network,in_1m,Parsely,2017-07-12 23:15:00,694462
network,in_1m,Parsely,2017-07-12 12:10:00,578154
network,in_1m,Parsely,2017-07-12 19:40:00,872789
network,in_1m,Parsely,2017-07-12 16:05:00,823131
network,in_1m,Parsely,2017-07-12 11:35:00,509196
network,in_1m,Parsely,2017-07-12 23:10:00,684502
network,in_1m,Parsely,2017-07-12 17:25:00,819552
network,in_1m,Parsely,2017-07-12 21:00:00,829674
network,in_1m,Parsely,2017-07-12 04:35:00,471537
network,in_1m,Parsely,2017-07-12 17:20:00,815045
network,in_1m,Parsely,2017-07-12 04:30:00,479696
network,in_1m,Parsely,2017-07-12 05:30:00,387125
network,in_1m,Parsely,2017-07-12 03:15:00,593520
network,in_1m,Parsely,2017-07-12 08:20:00,250834
network,in_1m,Parsely,2017-07-12 14:35:00,751892
network,in_1m,Parsely,2017-07-12 08:25:00,250958
network,in_1m,Parsely,2017-07-12 03:10:00,607366
network,in_1m,Parsely,2017-07-12 14:30:00,751164
network,in_1m,Parsely,2017-07-12 18:15:00,818866
network,in_1m,Parsely,2017-07-12 06:40:00,305842
network,in_1m,Parsely,2017-07-12 17:30:00,807680
network,in_1m,Parsely,2017-07-12 06:45:00,302944
network,in_1m,Parsely,2017-07-12 18:10:00,805764
network,in_1m,Parsely,2017-07-12 17:45:00,821535
network,in_1m,Parsely,2017-07-12 05:35:00,382199
network,in_1m,Parsely,2017-07-12 21:35:00,815433
network,in_1m,Parsely,2017-07-12 12:05:00,570679
network,in_1m,Parsely,2017-07-12 12:00:00,549399
network,in_1m,Parsely,2017-07-12 13:55:00,727242
network,in_1m,Parsely,2017-07-12 17:40:00,812801
network,in_1m,Parsely,2017-07-12 16:40:00,856220
network,in_1m,Parsely,2017-07-12 14:25:00,745923
network,in_1m,Parsely,2017-07-12 09:40:00,289852
network,in_1m,Parsely,2017-07-12 16:00:00,810128
network,in_1m,Parsely,2017-07-12 09:45:00,293037
network,in_1m,Parsely,2017-07-12 23:00:00,680029
network,in_1m,Parsely,2017-07-12 13:50:00,732510
network,in_1m,Parsely,2017-07-12 00:40:00,680893
network,in_1m,Parsely,2017-07-12 23:05:00,680098
network,in_1m,Parsely,2017-07-12 00:45:00,680702
network,in_1m,Parsely,2017-07-12 22:25:00,729272
network,in_1m,Parsely,2017-07-12 04:00:00,489317
network,in_1m,Parsely,2017-07-12 22:20:00,738808
network,in_1m,Parsely,2017-07-12 04:05:00,512702
network,in_1m,Parsely,2017-07-12 20:35:00,879309
network,in_1m,Parsely,2017-07-12 10:15:00,347238
network,in_1m,Parsely,2017-07-12 08:30:00,249679
network,in_1m,Parsely,2017-07-12 03:05:00,614416
network,in_1m,Parsely,2017-07-12 10:10:00,338307
network,in_1m,Parsely,2017-07-12 03:00:00,608987
network,in_1m,Parsely,2017-07-12 08:35:00,248940
network,in_1m,Parsely,2017-07-12 15:40:00,818357
network,in_1m,Parsely,2017-07-12 06:50:00,296914
network,in_1m,Parsely,2017-07-12 18:05:00,791065
network,in_1m,Parsely,2017-07-12 15:45:00,837652
network,in_1m,Parsely,2017-07-12 12:15:00,592802
network,in_1m,Parsely,2017-07-12 18:00:00,784556
network,in_1m,Parsely,2017-07-12 06:55:00,291169
network,in_1m,Parsely,2017-07-12 07:55:00,249942
network,in_1m,Parsely,2017-07-12 20:30:00,876637
network,in_1m,Parsely,2017-07-12 07:50:00,254357
network,in_1m,Parsely,2017-07-12 00:55:00,675316
network,in_1m,Parsely,2017-07-12 19:10:00,832206
network,in_1m,Parsely,2017-07-12 20:20:00,881587
network,in_1m,Parsely,2017-07-12 00:50:00,691355
network,in_1m,Parsely,2017-07-12 19:15:00,836740
network,in_1m,Parsely,2017-07-12 13:15:00,697772
network,in_1m,Parsely,2017-07-12 08:05:00,252540
network,in_1m,Parsely,2017-07-12 08:00:00,250572
network,in_1m,Parsely,2017-07-12 02:00:00,682316
network,in_1m,Parsely,2017-07-12 13:40:00,721989
network,in_1m,Parsely,2017-07-12 02:05:00,691384
network,in_1m,Parsely,2017-07-12 13:45:00,729287
network,in_1m,Parsely,2017-07-12 23:20:00,696165
network,in_1m,Parsely,2017-07-12 09:35:00,286173
network,in_1m,Parsely,2017-07-12 17:50:00,819834
network,in_1m,Parsely,2017-07-12 17:00:00,801572
network,in_1m,Parsely,2017-07-12 19:30:00,842959
network,in_1m,Parsely,2017-07-12 09:30:00,277380
network,in_1m,Parsely,2017-07-12 17:05:00,791641
network,in_1m,Parsely,2017-07-12 05:45:00,365842
network,in_1m,Parsely,2017-07-12 21:20:00,842742
network,in_1m,Parsely,2017-07-12 04:15:00,514738
network,in_1m,Parsely,2017-07-12 03:30:00,566138
network,in_1m,Parsely,2017-07-12 04:10:00,519836
network,in_1m,Parsely,2017-07-12 21:25:00,821906
network,in_1m,Parsely,2017-07-12 05:55:00,354203
network,in_1m,Parsely,2017-07-12 07:20:00,276292
network,in_1m,Parsely,2017-07-12 15:50:00,829039
network,in_1m,Parsely,2017-07-12 18:30:00,828237
network,in_1m,Parsely,2017-07-12 20:45:00,872488
network,in_1m,Parsely,2017-07-12 19:25:00,835706
network,in_1m,Parsely,2017-07-12 18:35:00,813689
network,in_1m,Parsely,2017-07-12 15:55:00,839231
network,in_1m,Parsely,2017-07-12 14:55:00,757640
network,in_1m,Parsely,2017-07-12 05:40:00,375368
network,in_1m,Parsely,2017-07-12 07:45:00,255970
network,in_1m,Parsely,2017-07-12 14:50:00,753338
network,in_1m,Parsely,2017-07-12 07:40:00,262502
network,in_1m,Parsely,2017-07-12 11:40:00,521989
network,in_1m,Parsely,2017-07-12 00:20:00,673529
network,in_1m,Parsely,2017-07-12 23:50:00,687666
network,in_1m,Parsely,2017-07-12 00:25:00,659631
network,in_1m,Parsely,2017-07-12 06:05:00,346970
network,in_1m,Parsely,2017-07-12 01:55:00,702137
network,in_1m,Parsely,2017-07-12 23:25:00,692488
network,in_1m,Parsely,2017-07-12 06:00:00,350618
network,in_1m,Parsely,2017-07-12 01:50:00,712557
network,in_1m,Parsely,2017-07-12 08:10:00,251046
network,in_1m,Parsely,2017-07-12 03:25:00,570859
network,in_1m,Parsely,2017-07-12 03:20:00,587196
network,in_1m,Parsely,2017-07-12 08:15:00,255393
network,in_1m,Parsely,2017-07-12 11:00:00,429555
network,in_1m,Parsely,2017-07-12 02:10:00,688463
network,in_1m,Parsely,2017-07-12 21:30:00,824160
network,in_1m,Parsely,2017-07-12 11:05:00,443033
network,in_1m,Parsely,2017-07-12 02:15:00,698418
network,in_1m,Parsely,2017-07-12 09:25:00,279628
network,in_1m,Parsely,2017-07-12 09:20:00,272458
network,in_1m,Parsely,2017-07-12 15:35:00,813720
network,in_1m,Parsely,2017-07-12 17:15:00,807896
network,in_1m,Parsely,2017-07-12 10:30:00,370845
network,in_1m,Parsely,2017-07-12 17:10:00,802036
network,in_1m,Parsely,2017-07-12 10:35:00,382341
network,in_1m,Parsely,2017-07-12 20:50:00,872587
network,in_1m,Parsely,2017-07-12 20:40:00,881124
network,in_1m,Parsely,2017-07-12 12:20:00,605373
network,in_1m,Parsely,2017-07-12 20:55:00,860441
network,in_1m,Parsely,2017-07-12 21:55:00,773291
network,in_1m,Parsely,2017-07-12 15:30:00,808255
network,in_1m,Parsely,2017-07-12 14:45:00,765007
network,in_1m,Parsely,2017-07-12 18:20:00,816146
network,in_1m,Parsely,2017-07-12 21:50:00,795056
network,in_1m,Parsely,2017-07-12 14:40:00,758059
network,in_1m,Parsely,2017-07-12 21:05:00,840665
network,in_1m,Parsely,2017-07-12 13:20:00,710766
network,in_1m,Parsely,2017-07-12 02:25:00,692402
network,in_1m,Parsely,2017-07-12 20:15:00,881367
network,in_1m,Parsely,2017-07-12 13:25:00,709029
network,in_1m,Parsely,2017-07-12 02:20:00,690668
network,in_1m,Parsely,2017-07-12 01:40:00,703987
network,in_1m,Parsely,2017-07-12 12:55:00,659381
network,in_1m,Parsely,2017-07-12 06:15:00,331769
network,in_1m,Parsely,2017-07-12 01:45:00,711173
network,in_1m,Parsely,2017-07-12 06:10:00,341500
network,in_1m,Parsely,2017-07-12 12:50:00,650493
network,in_1m,Parsely,2017-07-12 03:50:00,527359
network,in_1m,Parsely,2017-07-12 22:00:00,723137
network,in_1m,Parsely,2017-07-12 03:55:00,500723
network,in_1m,Parsely,2017-07-12 20:10:00,870621
network,in_1m,Parsely,2017-07-12 21:15:00,849369
network,in_1m,Parsely,2017-07-12 11:10:00,455568
network,in_1m,Parsely,2017-07-12 13:00:00,642513
network,in_1m,Parsely,2017-07-12 19:00:00,797015
network,in_1m,Parsely,2017-07-12 11:15:00,459082
network,in_1m,Parsely,2017-07-12 04:50:00,442449
network,in_1m,Parsely,2017-07-12 13:30:00,707194
network,in_1m,Parsely,2017-07-12 09:10:00,260328
network,in_1m,Parsely,2017-07-12 22:05:00,682193
network,in_1m,Parsely,2017-07-12 09:15:00,265666
network,in_1m,Parsely,2017-07-12 22:15:00,709435
network,in_1m,Parsely,2017-07-12 10:05:00,323914
network,in_1m,Parsely,2017-07-12 22:10:00,688825
network,in_1m,Parsely,2017-07-12 16:20:00,853684
network,in_1m,Parsely,2017-07-12 23:55:00,676876
network,in_1m,Parsely,2017-07-12 15:10:00,782435
network,in_1m,Parsely,2017-07-12 18:50:00,845493
network,in_1m,Parsely,2017-07-12 19:35:00,857352
network,in_1m,Parsely,2017-07-12 21:45:00,806224
network,in_1m,Parsely,2017-07-12 18:55:00,827095
